novel,character,dc_in,dc_out,in_deg,out_deg,pagerank
Waverley,Sergeant Houghton,9,0,9,0,0.004231723274465581
Waverley,Gilfillan,3,4,3,4,0.002990996344620422
Waverley,Duke Hamilton,1,0,1,0,0.002239831966524532
Waverley,our old Queen Margaret,1,0,1,0,0.0025401030019722407
Waverley,Rose,38,39,38,39,0.011151895712513472
Waverley,Danger,1,0,1,0,0.0021977805946813964
Waverley,Mac - Murrough,5,11,5,11,0.0027407789004362817
Waverley,the Chevalier,1,0,1,0,0.0023066873478965314
Waverley,Charles Second,1,0,1,0,0.002239831966524532
Waverley,Habby of Cessford,1,0,1,0,0.002634732295687365
Waverley,Punds Scottish,1,0,1,0,0.0032477637238992525
Waverley,Titus Livius,1,0,1,0,0.0027049697992731726
Waverley,Robert Bruce,2,0,2,0,0.0023847956969143326
Waverley,Talbot,2,4,2,4,0.0023427443250711964
Waverley,the Lord Justice Clerk,1,0,1,0,0.002239831966524532
Waverley,little Tom Alibi,0,2,0,2,0.002094868236134732
Waverley,Gardez l'eau,1,0,1,0,0.002243279824747235
Waverley,Colbrand the Dane,1,0,1,0,0.002391691413359738
Waverley,Janet,2,3,2,3,0.0030723448188748038
Waverley,the Gael,1,1,1,1,0.0023174856190534866
Waverley,Benedictus Skytte,1,0,1,0,0.002337944471421867
Waverley,Alick,2,2,2,2,0.002971072534944019
Waverley,the Lapithae,1,0,1,0,0.0023174856190534866
Waverley,Trimmel,1,0,1,0,0.002985337767809749
Waverley,Charles Stuart,0,1,0,1,0.002094868236134732
Waverley,Dermid,6,0,6,0,0.0027559017649049925
Waverley,Scott,1,3,1,3,0.0038758072994847675
Waverley,Dr.,1,3,1,3,0.0021977805946813964
Waverley,the Sidier Dhu,1,0,1,0,0.002239831966524532
Waverley,old Andrew Ferrara,2,0,2,0,0.002280421270130062
Waverley,Maro,1,0,1,0,0.002239831966524532
Waverley,until'--she,1,0,1,0,0.002239831966524532
Waverley,CARLE,1,0,1,0,0.0025233014034306243
Waverley,Britons,1,0,1,0,0.002706008553755809
Waverley,Lord Boteler,0,2,0,2,0.002094868236134732
Waverley,Major Melville,8,16,8,16,0.00412335814727598
Waverley,Bentley,1,0,1,0,0.002239831966524532
Waverley,Inch - Grabbit,2,0,2,0,0.004020771029874568
Waverley,Douglas,1,0,1,0,0.0038758072994847675
Waverley,Gaunt,0,1,0,1,0.002094868236134732
Waverley,Viscount Bradwardine of Bradwardine,1,0,1,0,0.002239831966524532
Waverley,Stanley,0,4,0,4,0.002094868236134732
Waverley,Pittacus of Mitylene,0,2,0,2,0.002094868236134732
Waverley,Lord George Murray,2,0,2,0,0.002222078169231163
Waverley,General Blakeney,1,0,1,0,0.0023011252696101096
Waverley,thae tearing chields,1,0,1,0,0.0023726398536601397
Waverley,King George,2,0,2,0,0.0023799207191368093
Waverley,the Lady Emma,2,0,2,0,0.007522273124403685
Waverley,Tobit--,1,0,1,0,0.002688514590584744
Waverley,Captain Butler,1,0,1,0,0.002239831966524532
Waverley,Clanronald,1,0,1,0,0.002239831966524532
Waverley,young Aberchallader,1,0,1,0,0.002239831966524532
Waverley,Waverley,163,308,163,308,0.05252315055160467
Waverley,Killancureit,2,0,2,0,0.0025237426525288645
Waverley,Lifetenant Bottler,1,0,1,0,0.0021977805946813964
Waverley,ne'ertheless,1,0,1,0,0.002730556569100042
Waverley,Monsieur de Bradwardine,1,0,1,0,0.0031475356737976734
Waverley,Rose Bradwardine,4,0,4,0,0.0027779552656304126
Waverley,Ta Tighearnach,1,0,1,0,0.0025426393676481265
Waverley,John Bull,1,0,1,0,0.002985337767809749
Waverley,Fergus,51,124,51,124,0.01353309514489593
Waverley,A CONFIDANT Waverley,1,0,1,0,0.0022523862597806097
Waverley,Mr. Bradwardine of Bradwardine,1,0,1,0,0.002239831966524532
Waverley,Miss Edgeworth,0,1,0,1,0.002094868236134732
Waverley,General Vallancey,1,0,1,0,0.002239831966524532
Waverley,Ensign Maccombich,1,7,1,7,0.0022871442021391445
Waverley,Henry Saint Clere,5,1,5,1,0.004455662221043969
Waverley,the Centaurs,1,0,1,0,0.0023174856190534866
Waverley,CLAYMORE,1,0,1,0,0.002239831966524532
Waverley,Lord M--,1,0,1,0,0.002337944471421867
Waverley,Christians,1,0,1,0,0.002239831966524532
Waverley,Doctor,1,0,1,0,0.002985337767809749
Waverley,Lucy TALBOT,1,0,1,0,0.002239831966524532
Waverley,Dumblain,1,0,1,0,0.002239831966524532
Waverley,Bow,1,0,1,0,0.002239831966524532
Waverley,Cavalier Wogan,1,0,1,0,0.0023139533368058828
Waverley,Craig,1,0,1,0,0.002239831966524532
Waverley,Governor Blakeney,1,0,1,0,0.002730556569100042
Waverley,the Grey Spectre,2,0,2,0,0.002951734570726517
Waverley,the Widow Flockhart,0,3,0,3,0.002094868236134732
Waverley,Glena----Glenamuck,3,0,3,0,0.0025401030019722407
Waverley,Jacob,1,0,1,0,0.002239831966524532
Waverley,James the Second,2,0,2,0,0.002687603098037927
Waverley,Colonel Bradwardine,1,0,1,0,0.002239831966524532
Waverley,Gilffflan,0,3,0,3,0.002094868236134732
Waverley,Julius Obsequens,1,0,1,0,0.002337944471421867
Waverley,auld deevil Whig carle,1,0,1,0,0.0025426393676481265
Waverley,Mons . Le Bretailleur,1,0,1,0,0.002239831966524532
Waverley,Queen Elizabeth,1,0,1,0,0.0023011252696101096
Waverley,Lord Lacy,1,4,1,4,0.0025401030019722407
Waverley,Leslaeus,1,0,1,0,0.0025233014034306243
Waverley,Satan,1,0,1,0,0.0023726398536601397
Waverley,Mr. Pembroke,1,0,1,0,0.002239831966524532
Waverley,Mr. Macwheeble,5,0,5,0,0.010698867101625773
Waverley,"Waverley,'till",0,3,0,3,0.002094868236134732
Waverley,Halbert Hall,1,0,1,0,0.0025233014034306243
Waverley,the Laird of Balmawhapple,0,1,0,1,0.002094868236134732
Waverley,Coridon,1,0,1,0,0.0023174856190534866
Waverley,Caius Tiberius,1,0,1,0,0.002187644753132397
Waverley,Taggart,1,0,1,0,0.0023011252696101096
Waverley,B.,0,1,0,1,0.002094868236134732
Waverley,Faction,1,0,1,0,0.0033539177142524208
Waverley,Saint Benedict,1,0,1,0,0.002187644753132397
Waverley,the Pr----,1,0,1,0,0.002243279824747235
Waverley,Evan Mac - Ivor,1,0,1,0,0.002187644753132397
Waverley,Mr. Bradwardine,4,2,4,2,0.003472214534363368
Waverley,Mr. Jinker,1,0,1,0,0.002187644753132397
Waverley,Luckie Middlemass,1,0,1,0,0.0025426393676481265
Waverley,Mr. Mac - Ivor,1,0,1,0,0.002337944471421867
Waverley,Jan Van Eulen,2,0,2,0,0.0025747474001815173
Waverley,Glen,2,0,2,0,0.0023847956969143326
Waverley,Conan,1,0,1,0,0.0023726398536601397
Waverley,Albyn,1,0,1,0,0.002391691413359738
Waverley,LI INTRIGUES OF LOVE AND POLITICS,0,2,0,2,0.002094868236134732
Waverley,Fluellen,1,0,1,0,0.002239831966524532
Waverley,Balmawhapple,5,4,5,4,0.002870619766357371
Waverley,Callum,17,18,17,18,0.009482198575230685
Waverley,Drawslot,0,1,0,1,0.002094868236134732
Waverley,Gladsmuir,1,0,1,0,0.0025233014034306243
Waverley,deevil,2,0,2,0,0.0035025794505220663
Waverley,Mrs. Rachel,0,2,0,2,0.002094868236134732
Waverley,young Corrinaschian,2,0,2,0,0.002544201504897245
Waverley,Sorrow,1,0,1,0,0.0023011252696101096
Waverley,Wallace,1,0,1,0,0.002985337767809749
Waverley,Colonel Honywood,1,0,1,0,0.0021584732026829474
Waverley,Evan,19,35,19,35,0.007916079481343553
Waverley,Saint Mary,1,0,1,0,0.002634732295687365
Waverley,David,1,0,1,0,0.002576528742105741
Waverley,The Gentle Shepherd,1,0,1,0,0.002985337767809749
Waverley,Cervantes,1,0,1,0,0.002239831966524532
Waverley,Durst,1,0,1,0,0.0023011252696101096
Waverley,gentilman,1,0,1,0,0.0027488339347433188
Waverley,Mac - Vicar,1,0,1,0,0.002985337767809749
Waverley,Tasso,1,0,1,0,0.002337944471421867
Waverley,the Lowlanders,2,0,2,0,0.0027663776387177592
Waverley,Sir Everard,1,3,1,3,0.0023011252696101096
Waverley,Colonel--,1,0,1,0,0.0021977805946813964
Waverley,King Jamie,1,0,1,0,0.002239831966524532
Waverley,Ruthven,1,0,1,0,0.002239831966524532
Waverley,Whittington,1,0,1,0,0.002239831966524532
Waverley,Mrs. Nosebag,1,0,1,0,0.002239831966524532
Waverley,Richard Cameron,1,0,1,0,0.002239831966524532
Waverley,Maxwell,1,9,1,9,0.0025401030019722407
Waverley,cavalrie,1,0,1,0,0.0021584732026829474
Waverley,Mr. Goukthrapple,1,0,1,0,0.002239831966524532
Waverley,Mr. Commissary Macwheeble,1,0,1,0,0.002239831966524532
Waverley,the Bear,1,0,1,0,0.002337944471421867
Waverley,Lindsay of Pitscottie,0,3,0,3,0.002094868236134732
Waverley,Mr. Rubrick,1,1,1,1,0.002965485356637335
Waverley,The Oggam,1,0,1,0,0.002239831966524532
Waverley,Brave,1,0,1,0,0.002239831966524532
Waverley,Letter Scriven,1,0,1,0,0.002239831966524532
Waverley,Addem,1,0,1,0,0.0021977805946813964
Waverley,Southland Chief,1,0,1,0,0.0025233014034306243
Waverley,Colonel Mac - Ivor,12,1,12,1,0.0037197426947988476
Waverley,Lord,1,0,1,0,0.002239831966524532
Waverley,Lieutenant Jinker,0,11,0,11,0.002094868236134732
Waverley,Gentilmans,1,0,1,0,0.0038758072994847675
Waverley,Methinks Saint Clere,1,0,1,0,0.002688514590584744
Waverley,Monseigneur,1,0,1,0,0.0038758072994847675
Waverley,The Chief,2,0,2,0,0.002544201504897245
Waverley,A RECONCILIATION Waverley,0,8,0,8,0.002094868236134732
Waverley,the Abbot of Melrose and the good Knight of Coldingnow that have so long kept me from your skirts,1,0,1,0,0.002634732295687365
Waverley,Saint Amand,1,0,1,0,0.002187644753132397
Waverley,John the Great,1,0,1,0,0.002337944471421867
Waverley,Fabian,0,6,0,6,0.002094868236134732
Waverley,de Cluny,13,0,13,0,0.0029217328012615344
Waverley,"France,--they",1,0,1,0,0.002985337767809749
Waverley,Janet Gellatley,1,0,1,0,0.0038758072994847675
Waverley,Storm,1,0,1,0,0.002717674086624484
Waverley,God,23,1,23,1,0.00852136860573886
Waverley,Cromwell,3,0,3,0,0.002664900326731366
Waverley,Ian nan Chaistel,1,0,1,0,0.0025233014034306243
Waverley,Lord Byron,3,0,3,0,0.005389875998926762
Waverley,Earl of Glennaquoich,1,0,1,0,0.002239831966524532
Waverley,sunsett closly,1,0,1,0,0.0021584732026829474
Waverley,Duncan,1,0,1,0,0.002239831966524532
Waverley,Mr. D. Macwheeble,4,0,4,0,0.002674723157693933
Waverley,Lord Fitzosborne,1,0,1,0,0.005414558070511679
Waverley,Paris,1,0,1,0,0.0022871442021391445
Waverley,Master Constable,1,0,1,0,0.002239831966524532
Waverley,Mr. Wauverley,4,0,4,0,0.0038940212967002855
Waverley,Tims,1,0,1,0,0.0021977805946813964
Waverley,Somerset,1,0,1,0,0.0038758072994847675
Waverley,Mr. Dent,1,0,1,0,0.002239831966524532
Waverley,Sir Henry,2,3,2,3,0.004442522872050131
Waverley,the Marechal Duc de Berwick,1,0,1,0,0.0027049697992731726
Waverley,Vich Ian Vohr,22,16,22,16,0.008064409496472847
Waverley,vita adhuc durante,1,0,1,0,0.002239831966524532
Waverley,Stirling,1,0,1,0,0.002730556569100042
Waverley,the Bodach Glas,2,0,2,0,0.0027155773694350367
Waverley,Doctor John Leyden,3,0,3,0,0.004852906774393502
Waverley,"Cosmo Comyne Bradwardme , Esq .",1,0,1,0,0.0024348842079892044
Waverley,Ban,1,0,1,0,0.002239831966524532
Waverley,Blind Harry,0,2,0,2,0.002094868236134732
Waverley,"Fergus,'should",0,2,0,2,0.002094868236134732
Waverley,Alice,4,5,4,5,0.0029161365835297303
Waverley,Lady Flora,1,0,1,0,0.002187644753132397
Waverley,Saint Clere,1,0,1,0,0.004202583290026739
Waverley,Cathleen,2,0,2,0,0.002393901786607775
Waverley,Godmund Bradwardine,1,0,1,0,0.002239831966524532
Waverley,Mrs. Flockhart,4,3,4,3,0.007276480114964529
Waverley,"La Picara Justina Diez,'--which",1,0,1,0,0.0038758072994847675
Waverley,Buscar,1,0,1,0,0.002239831966524532
Waverley,Lady Wauverley,2,0,2,0,0.002579847938379005
Waverley,"My Lord Elchoe , now Comte de Weems , who , being proscribed , is presently in France",1,0,1,0,0.0021584732026829474
Waverley,P--,1,0,1,0,0.002337944471421867
Waverley,the Mac - Ivors,1,0,1,0,0.0021977805946813964
Waverley,the White Rose,1,0,1,0,0.002187644753132397
Waverley,Duncan Mac - Girdie,1,0,1,0,0.0022871442021391445
Waverley,Luckie Buchan,1,0,1,0,0.0038758072994847675
Waverley,Holyrood,1,0,1,0,0.002239831966524532
Waverley,Cupid,1,0,1,0,0.0023011252696101096
Waverley,Bailie Macwheeble,6,12,6,12,0.004799538089040104
Waverley,Jamie Steenson,1,0,1,0,0.0025426393676481265
Waverley,"your Donald of the Cavern , who has intercepted your letters , and carried on a correspondence with the poor devil Houghton , as if under your authority",1,0,1,0,0.0021977805946813964
Waverley,Duchran,1,0,1,0,0.0025927788454597127
Waverley,Lieut . Julius Butler,1,0,1,0,0.002239831966524532
Waverley,Shough,1,0,1,0,0.002451056048804739
Waverley,Killan,1,0,1,0,0.002239831966524532
Waverley,Shemus,1,0,1,0,0.0032477637238992525
Waverley,Mr. R.,1,0,1,0,0.0021977805946813964
Waverley,Lady Alice Waverley,1,0,1,0,0.002985337767809749
Waverley,the Cheviots,1,0,1,0,0.0025233014034306243
Waverley,Andrea de Ferrara,1,0,1,0,0.002187644753132397
Waverley,Eleanor,1,2,1,2,0.005414558070511679
Waverley,Mr. Thomas Watson,1,0,1,0,0.002717674086624484
Waverley,Lochiel,2,0,2,0,0.002482908201811667
Waverley,Jane Lansache,3,0,3,0,0.00281468698220491
Waverley,Mi - Lord le Comte de Nairne,2,0,2,0,0.002222078169231163
Waverley,Tully - Veolan,2,0,2,0,0.0023847956969143326
Waverley,Saunders Saunderson,3,0,3,0,0.0029441098554142957
Waverley,Sir Hew Halbert,2,0,2,0,0.002482908201811667
Waverley,Nature,1,0,1,0,0.002239831966524532
Waverley,Scaliger,1,0,1,0,0.002239831966524532
Waverley,H.R.H.,1,0,1,0,0.0021584732026829474
Waverley,the Philistines,2,0,2,0,0.0023847956969143326
Waverley,the Devil,1,0,1,0,0.002239831966524532
Waverley,Buchanan,1,0,1,0,0.002239831966524532
Waverley,"Houghton,'though",0,2,0,2,0.002094868236134732
Waverley,John Hodges,1,0,1,0,0.0021977805946813964
Waverley,surprised.--'She,1,0,1,0,0.002239831966524532
Waverley,Davie Do - little,0,1,0,1,0.002094868236134732
Waverley,Gude,1,0,1,0,0.002239831966524532
Waverley,Francisco de Ubeda,0,1,0,1,0.002094868236134732
Waverley,Wilful,1,0,1,0,0.002187644753132397
Waverley,Waverley--'how,0,4,0,4,0.002094868236134732
Waverley,Mr. Morton,6,16,6,16,0.0029646506184735333
Waverley,The Cherry,1,0,1,0,0.0035707836070194804
Waverley,the Highlanders,9,1,9,1,0.0035283855682549195
Waverley,Wogan,3,0,3,0,0.0027557402444206894
Waverley,the Lady Cramfeezer,1,0,1,0,0.0032477637238992525
Waverley,Heaven,3,0,3,0,0.002565361707989951
Waverley,Macphersons,1,0,1,0,0.0021584732026829474
Waverley,"Evan,'they",1,7,1,7,0.0022871442021391445
Waverley,Peter Lanaret,0,3,0,3,0.002094868236134732
Waverley,Caesar,1,0,1,0,0.002187644753132397
Waverley,Rodrigo de Narvez,1,0,1,0,0.002239831966524532
Waverley,Tobit,1,0,1,0,0.002688514590584744
Waverley,Troth,3,0,3,0,0.0030387613955229196
Waverley,Lindor,1,0,1,0,0.0023174856190534866
Waverley,Arthur,1,0,1,0,0.002634732295687365
Waverley,Lady Emily,12,4,12,4,0.00358212476975352
Waverley,Nathless,1,0,1,0,0.002391691413359738
Waverley,Gilliewhackit,6,0,6,0,0.005169763075681421
Waverley,Miss Nairne,0,1,0,1,0.002094868236134732
Waverley,Evan Macpherson of Cluny,1,0,1,0,0.0021584732026829474
Waverley,Colonel Gardiner,11,5,11,5,0.003594471742764261
Waverley,Donald Bean Lean,43,7,43,7,0.009493432569662232
Waverley,the Count de Beaujeu,0,1,0,1,0.002094868236134732
Waverley,John Heatherblutter,2,0,2,0,0.002679441100652405
Waverley,Gaul,1,0,1,0,0.0022871442021391445
Waverley,Flora,72,57,72,57,0.013830182762795887
Waverley,Na,1,0,1,0,0.002239831966524532
Waverley,le Comte de Beaujeu,0,1,0,1,0.002094868236134732
Waverley,Martinmas,1,0,1,0,0.002239831966524532
Waverley,Master W. Ruffin,4,0,4,0,0.0025065176703213893
Waverley,the Camerons,1,0,1,0,0.005094433074853846
Waverley,Mac - Gregors,0,2,0,2,0.002094868236134732
Waverley,Giles,1,0,1,0,0.002239831966524532
Waverley,Pinkie,1,0,1,0,0.002239831966524532
Waverley,Colonel Talbot,19,54,19,54,0.006537358808629787
Waverley,Jinker,2,0,2,0,0.0023847956969143326
Waverley,Mercutio,2,0,2,0,0.0025788968871355176
Waverley,"The Highlanders,'thick",1,2,1,2,0.002187644753132397
Waverley,Isabella,1,0,1,0,0.0025401030019722407
Waverley,Beatrice,1,0,1,0,0.002239831966524532
Waverley,Gregory,9,3,9,3,0.007437685426184838
Waverley,Stuart,3,0,3,0,0.0027375915603294818
The_Heir_of_Redclyffe,the Honourable James Thorndale,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,the Brownlows,1,0,1,0,0.002265426894412447
The_Heir_of_Redclyffe,the Valtelline,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Arnaud,39,16,39,16,0.0054679870311715815
The_Heir_of_Redclyffe,old Sarah,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Halroyd,5,0,5,0,0.002872145682668377
The_Heir_of_Redclyffe,Shakspeare,4,0,4,0,0.002644042006943529
The_Heir_of_Redclyffe,Todd,5,0,5,0,0.0029543103570287108
The_Heir_of_Redclyffe,Susan,0,3,0,3,0.002230635768049523
The_Heir_of_Redclyffe,Rose Flammock,2,0,2,0,0.0023796361817681323
The_Heir_of_Redclyffe,Sir Galahad,8,0,8,0,0.003426726748884261
The_Heir_of_Redclyffe,Observe,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Markham,82,56,82,56,0.0105349444677465
The_Heir_of_Redclyffe,little Marianne Dixon,2,1,2,1,0.0025450248530917213
The_Heir_of_Redclyffe,Mr. Lascelles,7,0,7,0,0.0031833437524004067
The_Heir_of_Redclyffe,Thompson,2,0,2,0,0.002340519895326924
The_Heir_of_Redclyffe,Thucydides,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,the Lord,1,0,1,0,0.002302964793601105
The_Heir_of_Redclyffe,Raffaelle,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Ellen,0,5,0,5,0.002230635768049523
The_Heir_of_Redclyffe,Hullo,1,0,1,0,0.0023431451419283814
The_Heir_of_Redclyffe,Lord Kilcoran,21,4,21,4,0.003241723061602399
The_Heir_of_Redclyffe,Sanchoniathon,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Mr. Radford,2,0,2,0,0.002375293819152687
The_Heir_of_Redclyffe,"PHILIP,--I",1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,Dart,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,Mr. Fielder,10,2,10,2,0.0025258929323041758
The_Heir_of_Redclyffe,Archdeacon Morville,11,0,11,0,0.0030543947092810894
The_Heir_of_Redclyffe,Juno,1,0,1,0,0.002302964793601105
The_Heir_of_Redclyffe,Farmer Holt,3,0,3,0,0.0024283682772626475
The_Heir_of_Redclyffe,Edward,1,1,1,1,0.0023510402156086884
The_Heir_of_Redclyffe,Alexander,1,0,1,0,0.002302964793601105
The_Heir_of_Redclyffe,De Courcy,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Nov. 8th,1,0,1,0,0.002246859412275272
The_Heir_of_Redclyffe,Old Markham,6,0,6,0,0.002932926324069443
The_Heir_of_Redclyffe,Mr. Ashford,12,35,12,35,0.004631962697864652
The_Heir_of_Redclyffe,Charles II,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Anne,10,0,10,0,0.0029261608687444376
The_Heir_of_Redclyffe,Charles--,0,3,0,3,0.002230635768049523
The_Heir_of_Redclyffe,Euripides,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,the old Lady Granard,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Alice Lamsden,4,0,4,0,0.0024333481573835017
The_Heir_of_Redclyffe,Oxford,1,0,1,0,0.002246859412275272
The_Heir_of_Redclyffe,Mrs. Deane,3,0,3,0,0.002383487504060186
The_Heir_of_Redclyffe,George Fielder,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Mr. Brown,4,1,4,1,0.004605022446889686
The_Heir_of_Redclyffe,Harry Graham,1,4,1,4,0.002291058991075938
The_Heir_of_Redclyffe,Hem,5,0,5,0,0.0035304265303347905
The_Heir_of_Redclyffe,Joyce,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Mr. Wellwood,3,4,3,4,0.002591849110727019
The_Heir_of_Redclyffe,Schiller,1,0,1,0,0.0023018558644999445
The_Heir_of_Redclyffe,Aeneas,2,0,2,0,0.0023897042464356678
The_Heir_of_Redclyffe,Childe Harold,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Kaspar Hauser,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,Homer,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Lord,1,0,1,0,0.002274096889310322
The_Heir_of_Redclyffe,Plague,2,0,2,0,0.0023079638297034822
The_Heir_of_Redclyffe,Bustle,21,1,21,1,0.003761487134301543
The_Heir_of_Redclyffe,Ben,14,0,14,0,0.003941871093686474
The_Heir_of_Redclyffe,Paddy,3,0,3,0,0.0023466278605304616
The_Heir_of_Redclyffe,Guy--,3,0,3,0,0.0023734194393926506
The_Heir_of_Redclyffe,Pepper,1,0,1,0,0.0023018558644999445
The_Heir_of_Redclyffe,Dr. Mayerne,13,8,13,8,0.003031456595517712
The_Heir_of_Redclyffe,Aunt Edmonstone,1,0,1,0,0.0022848315957715213
The_Heir_of_Redclyffe,Thalaba,2,0,2,0,0.002374184890051526
The_Heir_of_Redclyffe,Heather,1,0,1,0,0.0028628010168727873
The_Heir_of_Redclyffe,Lady Thorndale,2,0,2,0,0.0023672638598344373
The_Heir_of_Redclyffe,Sancho somebody,1,0,1,0,0.002302964793601105
The_Heir_of_Redclyffe,Jupiter,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,"Miss Ross,--I",1,0,1,0,0.002265426894412447
The_Heir_of_Redclyffe,Amy,496,526,496,526,0.04477726222714091
The_Heir_of_Redclyffe,Mrs. Brownlow,18,0,18,0,0.0033551276593717073
The_Heir_of_Redclyffe,Master Guy,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Locksley Hall,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Encore,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Dear P.,3,0,3,0,0.0025437736887194353
The_Heir_of_Redclyffe,Horace,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Hollo,1,0,1,0,0.002340972150941153
The_Heir_of_Redclyffe,Jenny Robinson,6,0,6,0,0.0029109672842773052
The_Heir_of_Redclyffe,Ben Ledbury,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,"Philip,--‘earnest",0,1,0,1,0.002230635768049523
The_Heir_of_Redclyffe,Petrarch,2,0,2,0,0.0023079638297034822
The_Heir_of_Redclyffe,Bucephalus,1,0,1,0,0.002302964793601105
The_Heir_of_Redclyffe,Cordelia,1,0,1,0,0.0023018558644999445
The_Heir_of_Redclyffe,Sintram,5,0,5,0,0.002735398232729022
The_Heir_of_Redclyffe,Robert,1,1,1,1,0.0023510402156086884
The_Heir_of_Redclyffe,Charles Ray,10,0,10,0,0.002664160352874999
The_Heir_of_Redclyffe,Charles,352,815,352,815,0.03708685831306546
The_Heir_of_Redclyffe,the Thorndales,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Jack Horn,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Mr.,5,0,5,0,0.002694277107065031
The_Heir_of_Redclyffe,Havannah,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Redclyffe,9,1,9,1,0.0027297265831829273
The_Heir_of_Redclyffe,the Morvilles of Redclyffe,1,0,1,0,0.002246859412275272
The_Heir_of_Redclyffe,"Amy,--‘Do",2,0,2,0,0.002413301176492735
The_Heir_of_Redclyffe,P. MORVILLE,0,7,0,7,0.002230635768049523
The_Heir_of_Redclyffe,PH . M.,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,Hum,1,0,1,0,0.0022692997988765025
The_Heir_of_Redclyffe,Robin,1,0,1,0,0.0023510402156086884
The_Heir_of_Redclyffe,Morvilles of Redclyffe,1,0,1,0,0.0022896571157880034
